response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int
1,-1,2,0,10.0,22,-1,0.9400749266649715,0.05992507333494471
0,1,1,2,0.0,22,3,0.9435618224472518,0.05643817755271663
0,-1,-1,1,,22,0,0.9320425967790937,0.06795740322088803
0,-1,-1,0,,22,-1,0.925194992572993,0.07480500742703748
0,-1,-1,0,,22,-1,0.922847312587065,0.07715268741298549
0,-1,-1,0,,22,-1,0.9249406909514071,0.07505930904857784
1,-1,2,0,10.0,22,-1,0.9315276171617335,0.06847238283822897
0,1,-1,2,,22,3,0.9334661187687067,0.06653388123126605
0,-1,-1,0,,22,-1,0.9258011902137536,0.07419880978615885
0,-1,1,0,-2.0,22,-1,0.922661338509987,0.0773386614901256
1,-1,1,1,-1.0,22,0,0.9388286610689662,0.06117133893113505
0,1,-1,1,,22,2,0.9440062343367527,0.055993765663228515
0,-1,-1,0,,22,-1,0.9406426006248337,0.059357399375159256
0,-1,-1,0,,22,-1,0.9415135434148917,0.05848645658511662
0,-1,-1,0,,22,-1,0.9466409007790518,0.05335909922089557
1,-1,2,0,-10.0,22,-1,0.956153236385926,0.04384676361404076
0,1,1,2,-2.0,22,3,0.9618095306445605,0.038190469355384046
1,-1,1,1,0.0,22,0,0.9557756052856814,0.0442243947144273
0,1,-1,1,,22,2,0.9400293479601112,0.05997065203990187
1,-1,1,0,-1.0,22,-1,0.9071241470394473,0.09287585296050965
0,1,-1,1,,22,2,0.8414987013996059,0.15850129860047563
0,-1,-1,0,,22,-1,0.7121178770055249,0.28788212299449806
0,-1,1,0,1.0,22,-1,0.6014056427016119,0.39859435729847487
1,-1,2,1,10.0,22,0,0.5614097017546612,0.4385902982454063
1,1,1,2,0.0,22,3,0.4988919287970672,0.5011080712029212
0,1,1,1,-3.0,22,2,0.4459235508813896,0.5540764491185501
0,-1,1,1,1.0,22,0,0.2857651235202454,0.71423487647981
0,-1,1,1,3.0,22,0,0.22264234131093258,0.7773576586890104
0,-1,1,1,-2.0,22,0,0.20194654078642998,0.7980534592135656
0,-1,1,1,3.0,22,0,0.20577340964503246,0.7942265903550076
1,-1,1,1,0.0,22,0,0.23743364152701868,0.762566358472987
0,1,2,1,-10.0,22,2,0.2447517634227785,0.7552482365771156
0,-1,1,2,0.0,22,1,0.22190094195501348,0.778099058045044
1,-1,1,1,0.0,22,0,0.2248656678372189,0.7751343321627525
0,1,-1,1,,22,2,0.20692677395288128,0.7930732260471489
0,-1,-1,0,,22,-1,0.15960072208433787,0.8403992779156121
0,-1,1,0,2.0,22,-1,0.11802517280478324,0.8819748271952582
0,-1,1,1,2.0,22,0,0.1051415575445789,0.8948584424554927
1,-1,2,1,-10.0,22,0,0.1098040271291205,0.890195972870812
0,1,-1,2,,22,3,0.10483374419193602,0.8951662558081468
0,-1,1,0,-3.0,22,-1,0.08135127877631952,0.9186487212237641
0,-1,1,1,-1.0,22,0,0.07666528706765723,0.9233347129323616
0,-1,-1,1,,22,0,0.08672183266972464,0.9132781673303055
1,-1,2,0,-10.0,22,-1,0.09803814144374567,0.9019618585562
0,1,-1,2,,22,3,0.09967893857777785,0.9003210614221568
0,-1,-1,0,,22,-1,0.0852382122562855,0.9147617877437896
0,-1,1,0,1.0,22,-1,0.07226812861124754,0.9277318713886603
0,-1,-1,1,,22,0,0.07409632538782486,0.9259036746120679
0,-1,-1,0,,22,-1,0.07655625468413227,0.923443745315841
1,-1,2,0,10.0,22,-1,0.07970959691599497,0.9202904030838954
0,1,-1,2,,22,3,0.07413709535658715,0.9258629046433051
0,-1,-1,0,,22,-1,0.05164266332499183,0.9483573366749641
0,-1,1,0,0.0,22,-1,0.030902483078980313,0.9690975169210665
0,-1,-1,1,,22,0,0.023911293456735778,0.9760887065431908
0,-1,1,0,2.0,22,-1,0.016586367461626124,0.9834136325383871
0,-1,1,1,0.0,22,0,0.01573193535417487,0.9842680646457133
0,-1,-1,1,,22,0,0.02060881242519616,0.9793911875746953
0,-1,1,0,3.0,22,-1,0.024860389226679505,0.9751396107733237
0,-1,-1,1,,22,0,0.0394842981972715,0.9605157018028171
0,-1,1,0,2.0,22,-1,0.05490410574149567,0.9450958942585661
0,-1,-1,1,,22,0,0.09597085614102872,0.9040291438589951
1,-1,2,0,10.0,22,-1,0.14208656814927248,0.8579134318507856
0,1,1,2,2.0,22,3,0.17023600471871123,0.8297639952812275
0,-1,1,1,-2.0,22,0,0.16741611728848876,0.8325838827115427
0,-1,1,1,2.0,22,0,0.1873234793157289,0.8126765206842698
1,-1,1,1,2.0,22,0,0.2471803106617413,0.7528196893382113
0,1,-1,1,,22,2,0.272125021769054,0.7278749782308832
0,-1,-1,0,,22,-1,0.2739542937133676,0.7260457062865469
0,-1,-1,0,,22,-1,0.27907981591922604,0.7209201840807424
0,-1,1,0,0.0,22,-1,0.287630106040334,0.712369893959776
0,-1,-1,1,,22,0,0.33068403536079133,0.6693159646391338
1,-1,2,0,-10.0,22,-1,0.3810481879357167,0.61895181206438
0,1,-1,2,,22,3,0.4114984599547928,0.5885015400451157
0,-1,-1,0,,22,-1,0.4163392947420459,0.5836607052580622
0,-1,-1,0,,22,-1,0.4256390831080792,0.5743609168920252
0,-1,-1,0,,22,-1,0.43963100850858894,0.5603689914913398
0,-1,1,0,-3.0,22,-1,0.4586659053271814,0.5413340946728726
1,-1,2,1,-10.0,22,0,0.5247916504325914,0.47520834956739466
0,1,-1,2,,22,3,0.5672413444728205,0.4327586555271403
0,-1,1,0,-2.0,22,-1,0.5809611585287292,0.41903884147120257
0,-1,-1,1,,22,0,0.6375650188297926,0.36243498117010836
0,-1,-1,0,,22,-1,0.7047690967494412,0.295230903250643
0,-1,-1,0,,22,-1,0.7842584713995705,0.21574152860033957
1,-1,2,0,-10.0,22,-1,0.8780262641658299,0.12197373583416647
0,1,1,2,-2.0,22,3,0.9428761509878194,0.05712384901209721
1,-1,1,1,-2.0,22,0,0.9652166163610639,0.034783383639046005
0,1,1,1,-2.0,22,2,0.9760230872391336,0.02397691276090075
1,-1,-1,1,,22,0,0.9767054557266308,0.02329454427336537
0,1,1,0,0.0,22,1,0.9680547622995086,0.03194523770045103
0,-1,-1,1,,22,0,0.9400426296646556,0.059957370335389545
1,-1,2,0,10.0,22,-1,0.9182214361761126,0.08177856382393828
0,1,1,2,0.0,22,3,0.886083501507576,0.1139164984924334
0,-1,1,1,0.0,22,0,0.7915501596023504,0.208449840397694
0,-1,-1,1,,22,0,0.7578332935929117,0.24216670640705848
0,-1,1,0,-3.0,22,-1,0.7312232209435103,0.26877677905649583
1,-1,2,1,10.0,22,0,0.7347586350847599,0.26524136491527905
0,1,-1,2,,22,3,0.7281785223234227,0.27182147767655057
0,-1,-1,0,,22,-1,0.6992705210746388,0.3007294789254472
0,-1,-1,0,,22,-1,0.6769727841378501,0.32302721586225636
0,-1,1,0,2.0,22,-1,0.6607262167092165,0.339273783290736
1,-1,1,1,3.0,22,0,0.6745301272759042,0.32546987272414213
0,1,1,1,-1.0,22,2,0.6675921939777848,0.3324078060221446
0,-1,-1,1,,22,0,0.6184375452469905,0.38156245475296546
1,-1,2,0,-10.0,22,-1,0.5777492782345446,0.4222507217655649
0,1,1,2,1.0,22,3,0.5144076533706207,0.4855923466294272
0,-1,-1,1,,22,0,0.3273674659960902,0.6726325340039958
0,-1,1,0,1.0,22,-1,0.16496978135898804,0.8350302186410282
0,-1,1,1,-2.0,22,0,0.0995977217523606,0.9004022782477356
0,-1,1,1,-3.0,22,0,0.07469673304731177,0.9253032669526577
0,-1,1,1,-1.0,22,0,0.06872451839630557,0.9312754816036226
1,-1,2,1,10.0,22,0,0.07651440661315834,0.9234855933868868
0,1,-1,2,,22,3,0.07558586822039495,0.9244141317796392
0,-1,-1,0,,22,-1,0.05949446515079137,0.9405055348492476
0,-1,1,0,-1.0,22,-1,0.04461160758090976,0.9553883924191071
0,-1,-1,1,,22,0,0.042372325629452756,0.95762767437048
0,-1,-1,0,,22,-1,0.04005240567407012,0.9599475943258754
0,-1,-1,0,,22,-1,0.03759367790154505,0.962406322098477
0,-1,1,0,-1.0,22,-1,0.034934492023065734,0.9650655079769996
0,-1,1,1,-2.0,22,0,0.04170348116035364,0.9582965188396805
1,-1,2,1,10.0,22,0,0.06375662055517693,0.9362433794447358
0,1,1,2,-2.0,22,3,0.07511540480850931,0.9248845951913949
0,-1,-1,1,,22,0,0.06565534740617597,0.9343446525937146
0,-1,-1,0,,22,-1,0.056966345745204684,0.9430336542547185
0,-1,1,0,1.0,22,-1,0.04883053127266856,0.9511694687273101
0,-1,-1,1,,22,0,0.05218031998984295,0.9478196800101671
0,-1,-1,0,,22,-1,0.05572293991050649,0.9442770600895862
1,-1,2,0,10.0,22,-1,0.05954721890066935,0.9404527810992729
0,1,-1,2,,22,3,0.05543382451631771,0.9445661754836885
0,-1,-1,0,,22,-1,0.0364983675199321,0.9635016324800602
0,-1,1,0,-3.0,22,-1,0.018683847733442265,0.9813161522665
0,-1,1,1,0.0,22,0,0.012007052188488743,0.9879929478115514
0,-1,-1,1,,22,0,0.01069176399168036,0.9893082360082943
0,-1,1,0,-3.0,22,-1,0.00821904295118118,0.9917809570488461
0,-1,1,1,-3.0,22,0,0.009181956794048842,0.9908180432059606
0,-1,-1,1,,22,0,0.014413539745846173,0.9855864602541582
0,-1,-1,0,,22,-1,0.018816271738633653,0.981183728261302
0,-1,1,0,-1.0,22,-1,0.022500547140554345,0.9774994528595073
1,-1,2,1,-10.0,22,0,0.035654355865519974,0.9643456441345457
0,1,1,2,-1.0,22,3,0.04093853869331309,0.959061461306615
0,-1,-1,1,,22,0,0.029688233594803583,0.9703117664051767
0,-1,1,0,-2.0,22,-1,0.018622551033333594,0.9813774489666629
0,-1,1,1,-1.0,22,0,0.01565492526252899,0.9843450747373704
0,-1,1,1,1.0,22,0,0.01821800941740334,0.9817819905826196
1,-1,2,1,-10.0,22,0,0.028529174075617312,0.9714708259244644
0,1,-1,2,,22,3,0.03183415254116572,0.9681658474588316
0,-1,-1,0,,22,-1,0.02495054650199899,0.9750494534980088
0,-1,-1,0,,22,-1,0.017753580479175714,0.9822464195208135
0,-1,1,0,-1.0,22,-1,0.010062797311575023,0.9899372026883781
0,-1,-1,1,,22,0,0.007681971951896277,0.9923180280481164
0,-1,1,0,2.0,22,-1,0.0040490041486447945,0.9959509958512615
0,-1,1,1,0.0,22,0,0.00266850460252392,0.9973314953974899
0,-1,1,1,2.0,22,0,0.0023461781241848672,0.9976538218758982
0,-1,1,1,1.0,22,0,0.002803174232608135,0.9971968257673897
0,-1,1,1,0.0,22,0,0.004434848547706006,0.9955651514523645
0,-1,1,1,2.0,22,0,0.008652792105910802,0.9913472078940844
1,-1,2,1,10.0,22,0,0.01910602436156082,0.9808939756383946
0,1,-1,2,,22,3,0.023046859400113705,0.976953140599825
0,-1,1,0,-1.0,22,-1,0.017998964871459168,0.9820010351285312
0,-1,-1,1,,22,0,0.01919390291410899,0.9808060970857845
0,-1,-1,0,,22,-1,0.0195667542825402,0.9804332457174886
0,-1,-1,0,,22,-1,0.019126867874496117,0.9808731321254588
0,-1,-1,0,,22,-1,0.017863213951592932,0.9821367860484242
0,-1,-1,0,,22,-1,0.015744107578979347,0.9842558924210992
0,-1,-1,0,,22,-1,0.012716414155356345,0.9872835858445757
0,-1,1,0,2.0,22,-1,0.008704217112804353,0.9912957828872565
0,-1,1,1,3.0,22,0,0.008519838348677653,0.9914801616514192
0,-1,-1,1,,22,0,0.012003768450871878,0.9879962315491468
0,-1,1,0,-2.0,22,-1,0.014440278067517073,0.9855597219324711
0,-1,-1,1,,22,0,0.023555124013356358,0.9764448759867226
0,-1,1,0,-2.0,22,-1,0.032492289906354936,0.9675077100937377
0,-1,1,1,-3.0,22,0,0.05728566640398814,0.9427143335960151
0,-1,1,1,1.0,22,0,0.11938445308194046,0.8806155469181155
0,-1,-1,1,,22,0,0.272511436305629,0.7274885636944451
1,-1,2,0,10.0,22,-1,0.44856916203283737,0.5514308379672619
0,1,-1,2,,22,3,0.5680753376713452,0.4319246623285997
0,-1,-1,0,,22,-1,0.6261276828170105,0.3738723171829395
1,-1,1,0,-3.0,22,-1,0.69493733265122,0.3050626673486804
1,1,1,1,3.0,22,2,0.7260416572047207,0.27395834279526143
0,1,-1,1,,22,2,0.7647271942719409,0.23527280572804712
0,-1,-1,0,,22,-1,0.7787720350097406,0.22122796499028982
1,-1,2,0,10.0,22,-1,0.7987218808902182,0.20127811910972893
0,1,-1,2,,22,3,0.8084725353377059,0.19152746466225734
1,-1,-1,0,,22,-1,0.8015972720797095,0.19840272792034486
1,1,-1,0,,22,1,0.7591518312095148,0.24084816879047113
1,1,-1,0,,22,1,0.7516574173660456,0.2483425826339145
1,1,1,0,3.0,22,1,0.7726304772405996,0.22736952275942363
1,1,2,1,-10.0,22,2,0.80012558621856,0.19987441378133208
1,1,1,2,0.0,22,3,0.8299897106553427,0.17001028934457407
0,1,-1,1,,22,2,0.8673320852631154,0.13266791473680015
0,-1,-1,0,,22,-1,0.8831555890890471,0.11684441091087228
0,-1,-1,0,,22,-1,0.9047672919045332,0.09523270809541702
1,-1,2,0,10.0,22,-1,0.932709086852343,0.06729091314766601
0,1,1,2,-3.0,22,3,0.9517930061080908,0.04820699389200776
1,-1,1,1,2.0,22,0,0.9544110251626317,0.04558897483736765
0,1,-1,1,,22,2,0.9494954493286282,0.050504550671466364
0,-1,1,0,2.0,22,-1,0.9347216383175172,0.06527836168253277
0,-1,-1,1,,22,0,0.9379338837020375,0.062066116297912886
1,-1,2,0,-10.0,22,-1,0.9455354733780873,0.05446452662199897
0,1,1,2,-1.0,22,3,0.9490321303384266,0.050967869661529636
0,-1,-1,1,,22,0,0.9383972681413598,0.06160273185868324
0,-1,1,0,2.0,22,-1,0.9323118678002382,0.06768813219975832
0,-1,-1,1,,22,0,0.9438768526149979,0.056123147385030325
1,-1,1,0,-1.0,22,-1,0.9604038756405812,0.03959612435941917
1,1,1,1,-3.0,22,2,0.9672874869429452,0.032712513057148625
0,1,1,1,3.0,22,2,0.978388952942645,0.021611047057397244
1,-1,2,1,-10.0,22,0,0.9796614404359391,0.02033855956399546
0,1,1,2,-3.0,22,3,0.9795005032928685,0.020499496707138604
1,-1,1,1,-3.0,22,0,0.9704097851754556,0.02959021482446694
1,1,1,1,-1.0,22,2,0.9514956456711019,0.04850435432892124
0,1,1,1,-2.0,22,2,0.9377099635220466,0.062290036478042383
0,-1,1,1,3.0,22,0,0.8933650583039118,0.10663494169600381
0,-1,-1,1,,22,0,0.8812535509116523,0.11874644908830494
0,-1,-1,0,,22,-1,0.874229776677023,0.12577022332297333
0,-1,-1,0,,22,-1,0.8721176210602027,0.12788237893980417
0,-1,1,0,-2.0,22,-1,0.874864123743625,0.12513587625631045
1,-1,2,1,-10.0,22,0,0.9036967466080724,0.09630325339203485
0,1,-1,2,,22,3,0.92272842969424,0.07727157030569468
0,-1,-1,0,,22,-1,0.928958868116956,0.07104113188307903
1,-1,1,0,-2.0,22,-1,0.9398503855268354,0.06014961447313601
0,1,1,1,-1.0,22,2,0.9411458802734011,0.05885411972650619
0,-1,-1,1,,22,0,0.9263599424296305,0.07364005757030734
0,-1,-1,0,,22,-1,0.9165341909095793,0.08346580909049572
0,-1,-1,0,,22,-1,0.9114222542252819,0.08857774577465581
0,-1,1,0,-2.0,22,-1,0.9108959553676829,0.08910404463225163
1,-1,1,1,-2.0,22,0,0.9318152499785682,0.06818475002139891
0,1,-1,1,,22,2,0.939818961808148,0.060181038191829475
1,-1,2,0,10.0,22,-1,0.9386921511631525,0.0613078488368004
1,1,1,2,-1.0,22,3,0.9333439576336245,0.06665604236631663
0,1,1,1,0.0,22,2,0.9323592695594812,0.06764073044046662
0,-1,-1,1,,22,0,0.9128433883297178,0.08715661167029849
1,-1,-1,0,,22,-1,0.8987836230550275,0.1012163769449886
0,1,-1,0,,22,1,0.8495645157487405,0.1504354842512365
0,-1,1,0,1.0,22,-1,0.751525936549923,0.24847406345001904
0,-1,-1,1,,22,0,0.7166030048738865,0.28339699512617506
0,-1,1,0,-3.0,22,-1,0.6888710327889809,0.3111289672109631
0,-1,-1,1,,22,0,0.692400151815444,0.30759984818451525
1,-1,2,0,10.0,22,-1,0.7012979161792638,0.29870208382069685
0,1,-1,2,,22,3,0.6994614898397226,0.300538510160315
0,-1,-1,0,,22,-1,0.6760289483131929,0.3239710516867166
0,-1,-1,0,,22,-1,0.6587299565986029,0.34127004340134065
0,-1,-1,0,,22,-1,0.6471307587319076,0.35286924126817926
0,-1,1,0,-1.0,22,-1,0.6409405157245415,0.35905948427552353
0,-1,1,1,2.0,22,0,0.666139495956246,0.33386050404366113
1,-1,1,1,-2.0,22,0,0.74452779414785,0.25547220585221875
1,1,2,1,-10.0,22,2,0.7816466913687264,0.21835330863118482
0,1,-1,2,,22,3,0.8212647828963736,0.17873521710356993
0,-1,-1,0,,22,-1,0.8372188607089021,0.1627811392911226
1,-1,1,0,0.0,22,-1,0.8591320176181806,0.14086798238183726
0,1,-1,1,,22,2,0.864469889168646,0.13553011083143657
1,-1,1,0,-2.0,22,-1,0.8557568248318063,0.14424317516819452
0,1,1,1,-3.0,22,2,0.8288723021960194,0.17112769780406417
1,-1,2,1,10.0,22,0,0.7441366063566178,0.2558633936433906
0,1,-1,2,,22,3,0.6201874252786762,0.3798125747214281
0,-1,1,0,2.0,22,-1,0.3753993554682008,0.6246006445317125
0,-1,1,1,-1.0,22,0,0.2773415475946889,0.7226584524052494
0,-1,1,1,3.0,22,0,0.2411824140270801,0.7588175859730018
0,-1,-1,1,,22,0,0.23564003265795608,0.7643599673420316
1,-1,1,0,-2.0,22,-1,0.23302908839909345,0.7669709116010123
1,1,1,1,-1.0,22,2,0.20793677367598054,0.7920632263240456
1,1,2,1,-10.0,22,2,0.18665653467859886,0.8133434653212936
0,1,-1,2,,22,3,0.16486992796697483,0.8351300720329654
0,-1,1,0,3.0,22,-1,0.11210412180275531,0.8878958781971629
0,-1,1,1,3.0,22,0,0.09344486018724733,0.906555139812695
0,-1,-1,1,,22,0,0.0927496775565328,0.9072503224435283
0,-1,1,0,-2.0,22,-1,0.09302062160679916,0.9069793783930886
0,-1,-1,1,,22,0,0.11103995630812537,0.8889600436919645
0,-1,1,0,1.0,22,-1,0.1314025543277527,0.8685974456722518
0,-1,-1,1,,22,0,0.1890274097135856,0.8109725902864786
0,-1,-1,0,,22,-1,0.2548674662263937,0.7451325337736017
0,-1,1,0,2.0,22,-1,0.3305736014234521,0.6694263985766609
1,-1,1,1,2.0,22,0,0.5213176102027388,0.47868238979732125
1,1,2,1,-10.0,22,2,0.6167675507521098,0.38323244924782024
1,1,1,2,-3.0,22,3,0.7154328477353067,0.28456715226472545
0,1,-1,1,,22,2,0.8309884747545994,0.16901152524547175
1,-1,1,0,-2.0,22,-1,0.8892268731786278,0.11077312682143911
0,1,1,1,-2.0,22,2,0.9176897455197414,0.08231025448018231
1,-1,-1,1,,22,0,0.9227212714159472,0.07727872858411315
1,1,2,0,10.0,22,1,0.9101542827052059,0.08984571729472034
1,1,1,2,1.0,22,3,0.8999996111579522,0.1000003888421086
1,1,1,1,-1.0,22,2,0.8947072652906175,0.1052927347094658
0,1,-1,1,,22,2,0.8941445445029352,0.10585545549697743
0,-1,1,0,0.0,22,-1,0.8805561089846365,0.11944389101534704
1,-1,-1,1,,22,0,0.8888663383916061,0.11113366160837096
1,1,-1,0,,22,1,0.8762754477033913,0.12372455229668163
0,1,-1,0,,22,1,0.8857897645681139,0.11421023543184008
0,-1,-1,0,,22,-1,0.8823599373900851,0.11764006260999359
1,-1,2,0,10.0,22,-1,0.8837247340734181,0.11627526592667839
1,1,-1,2,,22,3,0.8786759815062181,0.12132401849368504
0,1,1,0,0.0,22,1,0.8962009052661871,0.10379909473380239
0,-1,-1,1,,22,0,0.892639322862043,0.10736067713800332
1,-1,1,0,-2.0,22,-1,0.8937987420180742,0.10620125798201949
0,1,1,1,0.0,22,2,0.8822413448730111,0.11775865512691522
1,-1,2,1,-10.0,22,0,0.8369046553523753,0.16309534464757888
0,1,-1,2,,22,3,0.7702731089905258,0.22972689100944177
0,-1,-1,0,,22,-1,0.637518977530055,0.3624810224698333
0,-1,-1,0,,22,-1,0.5236223296730494,0.4763776703269881
0,-1,1,0,-1.0,22,-1,0.42572731398586283,0.5742726860141979
0,-1,-1,1,,22,0,0.3910965938686229,0.6089034061313867
0,-1,-1,0,,22,-1,0.3624891972995614,0.6375108027004514
0,-1,-1,0,,22,-1,0.33918782068769593,0.6608121793122148
0,-1,-1,0,,22,-1,0.3206082039072672,0.6793917960927947
0,-1,-1,0,,22,-1,0.30628448052394786,0.6937155194761458
0,-1,1,0,-3.0,22,-1,0.29585749663165994,0.7041425033684475
1,-1,1,1,3.0,22,0,0.31292025928105094,0.6870797407189648
1,1,2,1,-10.0,22,2,0.30762793258237353,0.6923720674176673
0,1,-1,2,,22,3,0.3023022966223087,0.6976977033776173
0,-1,-1,0,,22,-1,0.27218554473147305,0.7278144552685892
0,-1,1,0,1.0,22,-1,0.24687904985706863,0.7531209501429117
0,-1,-1,1,,22,0,0.2488859891010379,0.751114010898865
0,-1,1,0,3.0,22,-1,0.25394888341088706,0.7460511165890545
0,-1,-1,1,,22,0,0.28991960586499743,0.7100803941351136
1,-1,1,0,0.0,22,-1,0.33203584247651446,0.6679641575235585
0,1,-1,1,,22,2,0.34538528771573734,0.6546147122842283
1,-1,2,0,10.0,22,-1,0.33628106933752283,0.6637189306624252
0,1,-1,2,,22,3,0.3130952995728066,0.6869047004272631
0,-1,-1,0,,22,-1,0.25540382220075925,0.7445961777992726
0,-1,-1,0,,22,-1,0.20539155469034567,0.7946084453096787
0,-1,1,0,-2.0,22,-1,0.16180448642262427,0.8381955135774215
0,-1,1,1,-1.0,22,0,0.14947048098668822,0.8505295190132435
1,-1,2,1,10.0,22,0,0.15771916663276997,0.8422808333671721
0,1,1,2,2.0,22,3,0.15517909152148354,0.8448209084785743
0,-1,1,1,-3.0,22,0,0.1194433065520878,0.8805566934478669
0,-1,-1,1,,22,0,0.10973548266836464,0.8902645173315901
0,-1,-1,0,,22,-1,0.10154708145099545,0.8984529185490202
0,-1,1,0,-3.0,22,-1,0.09467278643282677,0.9053272135672097
1,-1,1,1,1.0,22,0,0.10415364867479186,0.895846351325292
0,1,-1,1,,22,2,0.09787860957110375,0.9021213904289088
0,-1,1,0,-3.0,22,-1,0.07288012082168725,0.9271198791783254
0,-1,1,1,1.0,22,0,0.06673173464335873,0.9332682653565871
0,-1,1,1,3.0,22,0,0.07411437066728356,0.9258856293327712
1,-1,2,1,10.0,22,0,0.10141488118380697,0.8985851188162672
0,1,1,2,-3.0,22,3,0.11604195765614288,0.883958042343764
0,-1,-1,1,,22,0,0.10588990128730943,0.8941100987125882
0,-1,1,0,-2.0,22,-1,0.09722417626229107,0.9027758237376033
0,-1,-1,1,,22,0,0.1051115122830041,0.8948884877169951
0,-1,-1,0,,22,-1,0.11442657211994448,0.8855734278799532
1,-1,1,0,1.0,22,-1,0.12540292214662102,0.8745970778534382
1,1,1,1,1.0,22,2,0.11949321497657421,0.8805067850234704
1,1,2,1,-10.0,22,2,0.11508373819627983,0.8849162618038113
0,1,1,2,-3.0,22,3,0.10953595130652405,0.8904640486935316
0,-1,1,1,-2.0,22,0,0.07194536837420472,0.9280546316258904
0,-1,1,1,2.0,22,0,0.059039078494306396,0.9409609215058027
0,-1,-1,1,,22,0,0.05965161626762611,0.9403483837324211
0,-1,1,0,2.0,22,-1,0.06057507078935782,0.939424929210653
0,-1,-1,1,,22,0,0.07579827114100607,0.9242017288588819
0,-1,-1,0,,22,-1,0.09254812422291295,0.9074518757770572
0,-1,1,0,2.0,22,-1,0.11124461686371849,0.8887553831362782
1,-1,2,1,-10.0,22,0,0.16402714067461485,0.8359728593253222
0,1,1,2,-1.0,22,3,0.19686346371768115,0.8031365362824034
0,-1,-1,1,,22,0,0.1960546133305228,0.8039453866694224
0,-1,-1,0,,22,-1,0.19769719263486807,0.8023028073650351
0,-1,1,0,-1.0,22,-1,0.20183238776351853,0.7981676122364234
1,-1,2,1,10.0,22,0,0.23375337725643183,0.7662466227435466
0,1,1,2,1.0,22,3,0.25049182589952795,0.7495081741004583
0,-1,1,1,3.0,22,0,0.23503521902999333,0.7649647809700589
0,-1,-1,1,,22,0,0.24476365999931482,0.7552363400007011
0,-1,1,0,-3.0,22,-1,0.257785777801582,0.7422142221983185
1,-1,1,1,-2.0,22,0,0.3075596192219363,0.6924403807780728
0,1,1,1,-3.0,22,2,0.3259605734134399,0.6740394265865796
0,-1,-1,1,,22,0,0.3099479671072521,0.6900520328926947
1,-1,2,0,-10.0,22,-1,0.2979532883116444,0.7020467116883379
0,1,-1,2,,22,3,0.2714778925863082,0.728522107413729
0,-1,-1,0,,22,-1,0.2086605419457257,0.7913394580543226
0,-1,1,0,2.0,22,-1,0.15382323033929401,0.8461767696606203
0,-1,-1,1,,22,0,0.13547688979599756,0.8645231102041117
0,-1,-1,0,,22,-1,0.119600344840296,0.8803996551598071
0,-1,-1,0,,22,-1,0.10579550602426677,0.8942044939758319
0,-1,1,0,3.0,22,-1,0.09371622998487496,0.9062837700150175
0,-1,1,1,0.0,22,0,0.09815626258406449,0.9018437374158507
0,-1,1,1,3.0,22,0,0.1229567565325916,0.8770432434674078
0,-1,-1,1,,22,0,0.18957306884181316,0.8104269311581574
0,-1,1,0,0.0,22,-1,0.26569127747201227,0.7343087225280197
1,-1,-1,1,,22,0,0.4561933650007229,0.5438066349991776
0,1,-1,0,,22,1,0.5206833189110002,0.47931668108899506
0,-1,-1,0,,22,-1,0.5478419744806461,0.45215802551933526
0,-1,-1,0,,22,-1,0.5816800222234892,0.41831997777642654
1,-1,1,0,-2.0,22,-1,0.6230459193942732,0.376954080605829
1,1,-1,1,,22,2,0.6365747582668054,0.36342524173325746
1,1,1,0,0.0,22,1,0.6924001197906233,0.307599880209393
1,1,2,1,-10.0,22,2,0.7588910103856003,0.2411089896143465
0,1,-1,2,,22,3,0.8284784919314934,0.17152150806860467
0,-1,-1,0,,22,-1,0.861983889180861,0.1380161108190924
0,-1,-1,0,,22,-1,0.9034013109328495,0.09659868906720366
1,-1,1,0,0.0,22,-1,0.9537692601239383,0.046230739876132416
0,1,1,1,0.0,22,2,0.9796759769967708,0.020324023003207715
1,-1,1,1,-3.0,22,0,0.9884439380833306,0.011556061916774876
0,1,-1,1,,22,2,0.9928961358213845,0.007103864178711626
1,-1,1,0,2.0,22,-1,0.9951380729196544,0.004861927080384735
0,1,1,1,-2.0,22,2,0.9962299908388225,0.00377000916110039
1,-1,1,1,1.0,22,0,0.9951369059466162,0.004863094053485418
